Customer Status,Customer ID,Age,City,Zip Code,Latitude,Longitude,Internet Type,Phone Service,Gender,Tenure in Months,Monthly Charge,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Contract,Paperless Billing,Payment Method,Streaming Movies,Streaming TV
Churned,P172432,37,Unionville,19375,39.90044,-75.74032,Fiber Optic,Yes,Male,1.24728,194.9768,45.3909263,No,No,Yes,Yes,Month-to-month,No,Credit Card,No,Yes
Stayed,T283168,50,Chesapeake,23321,36.80125,-76.42294,DSL,Yes,Male,6.864699,162.4653,118.52040833333332,Yes,No,No,No,One year,No,Credit Card,Yes,No
Churned,A873218,76,Columbus,31909,32.54486,-84.9216,DSL,Yes,Male,4.745801,194.9663,103.04421458333333,No,Yes,Yes,No,One year,Yes,Mailed Check,Yes,No
Churned,G759279,51,Etowah,72428,35.7392,-90.22436,DSL,Yes,Male,3.613493,222.6281,115.44556308333334,No,Yes,Yes,No,Two Year,Yes,Electronic Check,Yes,Yes
Churned,L405130,70,Indianapolis,46240,39.90687,-86.12361,Fiber Optic,Yes,Female,6.830372,252.6378,92.00411066666668,No,No,Yes,No,One year,No,Electronic Check,Yes,Yes
Stayed,U114164,28,Ainsworth,52201,41.33233,-91.54614,,Yes,Nonbinary,12.50785,175.0048,138.99793316666668,Yes,Yes,Yes,No,Month-to-month,No,Credit Card,No,Yes
Stayed,G709630,34,Willamina,97396,45.11938,-123.5216,DSL,Yes,Male,14.1842,142.4526,172.21689875,Yes,Yes,No,No,Month-to-month,Yes,Mailed Check,No,Yes
Stayed,Y514231,80,Curtis,69025,40.62265,-100.5131,Fiber Optic,Yes,Female,7.637611,159.9875,79.29766213333333,Yes,No,No,Yes,One year,Yes,Bank Withdrawal,No,No
Churned,E08758,67,Firth,68358,40.53148,-96.60804,DSL,No,Female,17.16447,245.1283,209.97913966666667,Yes,Yes,No,No,Month-to-month,No,Electronic Check,Yes,Yes
Churned,T209311,73,Newry,29665,34.72472,-82.91411,DSL,Yes,Male,4.297488,212.6415,116.89446858333334,No,No,Yes,Yes,Month-to-month,No,Bank Withdrawal,Yes,Yes
Churned,Z27705,67,Seymour,6483,41.38101,-73.0872,Fiber Optic,Yes,Female,5.306649,182.4608,72.28337316666666,No,Yes,Yes,No,Month-to-month,Yes,Bank Withdrawal,Yes,No
Stayed,O818301,62,Carrollton,30117,33.58016,-85.13241,DSL,Yes,Female,15.58596,124.9607,145.79573625,No,No,No,No,Two Year,Yes,Electronic Check,No,No
Churned,P515038,87,Holbrook,68948,40.32003,-100.0219,DSL,Yes,Male,10.13181,207.4754,144.87175383333332,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,Yes,No
Churned,S905465,30,Luzerne,48636,44.60008,-84.29318,,Yes,Male,9.345696,202.6829,142.61810275,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,Yes,Yes
Churned,H550709,75,Chapel Hill,27517,35.85023,-79.02484,Fiber Optic,Yes,Female,1.124104,257.6549,75.53088530000001,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,R958596,40,Blairstown,52209,41.9067,-92.09937,Fiber Optic,Yes,Male,11.69762,169.9928,102.54600225,No,No,Yes,Yes,Month-to-month,No,Mailed Check,No,No
Churned,M523186,30,Canton,6019,41.85964,-72.90698,Fiber Optic,Yes,Female,3.924965,245.1457,101.45944008333333,Yes,Yes,Yes,No,One year,Yes,Mailed Check,Yes,Yes
Stayed,L916753,87,Nordman,83848,48.7159,-116.9159,,Yes,Male,1.361282,117.4858,26.15219276666667,No,No,Yes,No,One year,No,Mailed Check,No,Yes
Churned,C469303,19,Waltham,2452,42.39357,-71.2196,,Yes,Female,2.555762,200.1652,76.24576631666666,No,No,Yes,Yes,Month-to-month,Yes,Electronic Check,Yes,Yes
Churned,G226727,48,Lenapah,74042,36.86884,-95.57559,Fiber Optic,Yes,Female,9.747138,245.132,139.82250591666667,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,U670726,26,Elko,89801,41.24908,-115.7589,DSL,No,Male,27.84191,190.127,279.050369,Yes,No,No,No,Two Year,No,Mailed Check,Yes,Yes
Stayed,I976769,80,Coplay,18037,40.68217,-75.545,DSL,Yes,Male,10.92044,149.9378,136.15208391666667,No,Yes,No,No,Two Year,No,Credit Card,Yes,No
Stayed,V102290,27,Leechburg,15656,40.64637,-79.62204,Fiber Optic,Yes,Female,18.2864,157.4836,151.5658075,No,No,Yes,No,Month-to-month,No,Mailed Check,No,No
Churned,R302701,74,Yanceyville,27379,36.3771,-79.34625,Fiber Optic,Yes,Female,2.002856,222.65,60.784633525000004,Yes,No,Yes,No,Month-to-month,Yes,Credit Card,Yes,Yes
Churned,Y135389,31,Denmark,29042,33.30999,-81.15071,Fiber Optic,No,Female,17.05378,217.4702,160.16197866666667,Yes,Yes,No,Yes,One year,No,Credit Card,Yes,No
Churned,V612897,50,Woodway,76712,31.52401,-97.25565,DSL,Yes,Female,3.998314,159.9794,82.31472643333333,No,Yes,Yes,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,R949574,35,Boston,2109,42.36474,-71.05301,,Yes,Female,4.636111,184.9963,75.55356743333333,No,Yes,Yes,Yes,One year,No,Mailed Check,No,Yes
Churned,S639183,44,Wabash,46992,40.78605,-85.82911,Fiber Optic,Yes,Male,12.28371,287.6427,156.15412941666668,No,Yes,Yes,Yes,One year,Yes,Bank Withdrawal,Yes,Yes
Stayed,W284255,41,Center Hill,33514,28.67727,-81.99648,Fiber Optic,Yes,Male,9.573255,169.9741,99.541789,Yes,Yes,No,No,Month-to-month,No,Electronic Check,No,No
Stayed,A121664,67,Chidester,71726,33.67894,-92.99646,Fiber Optic,Yes,Female,6.483314,159.9875,57.010076166666664,Yes,No,No,Yes,Month-to-month,Yes,Mailed Check,No,No
Stayed,R838413,77,Urania,71480,31.86296,-92.29179,DSL,Yes,Male,18.76931,139.9512,175.39660849999999,No,No,No,Yes,Month-to-month,Yes,Electronic Check,Yes,No
Churned,T997976,41,Hume,22639,38.81492,-78.02296,Fiber Optic,Yes,Nonbinary,14.09379,169.9447,119.94942908333333,No,No,No,No,Month-to-month,Yes,Bank Withdrawal,No,Yes
Stayed,Q801825,49,West Bloomfield,14585,42.90629,-77.55337,Fiber Optic,Yes,Nonbinary,7.481549,184.9785,95.43440308333334,Yes,Yes,Yes,No,Month-to-month,Yes,Bank Withdrawal,Yes,No
Churned,S457891,57,Gregory,78359,27.92357,-97.28712,Fiber Optic,Yes,Female,12.00591,192.4404,109.84372408333333,No,Yes,No,No,Month-to-month,No,Bank Withdrawal,No,Yes
Stayed,Z714835,62,Wesley,4686,44.98543,-67.69917,,Yes,Male,14.56715,129.995,123.51463758333334,No,No,Yes,Yes,Month-to-month,No,Credit Card,No,Yes
Stayed,K656780,26,Wolsey,57384,44.41466,-98.49125,Fiber Optic,Yes,Male,3.263347,149.9778,54.91943237500001,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic Check,No,No
Stayed,Z636097,83,Knoxville,37922,35.86152,-84.1003,,No,Male,9.147346,102.4746,67.76477085,No,Yes,No,No,One year,No,Electronic Check,No,No
Churned,K861096,66,Perryville,40468,37.63522,-84.98604,DSL,Yes,Female,7.61586,194.9525,116.91199575,No,Yes,No,Yes,Month-to-month,No,Mailed Check,Yes,No
Churned,O260952,23,Seeley,92273,32.81779,-115.7,Fiber Optic,Yes,Male,2.942297,174.9919,63.55118385833333,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic Check,Yes,No
Churned,E202148,80,King And Queen Court House,23085,37.70648,-76.84128,Fiber Optic,Yes,Female,2.357852,192.4404,50.5081765,No,Yes,No,No,Month-to-month,Yes,Electronic Check,No,Yes
Stayed,R373783,71,Robinson,66532,39.8256,-95.37434,Fiber Optic,Yes,Male,21.97517,124.9643,153.72692666666669,No,No,No,Yes,Month-to-month,Yes,Electronic Check,No,No
Stayed,W219853,33,Valrico,33594,27.94074,-82.24196,,Yes,Female,8.249104,117.4835,87.87253291666667,Yes,No,No,No,Month-to-month,No,Electronic Check,Yes,No
Churned,B800553,54,Salt Lake City,84106,40.70673,-111.8557,,Yes,Male,2.398402,220.1615,70.03461644166667,No,No,Yes,No,Two Year,No,Mailed Check,Yes,Yes
Churned,O208180,24,Bluff City,71722,33.7154,-93.15366,Fiber Optic,Yes,Female,5.738405,255.1417,96.64781533333333,Yes,No,No,Yes,One year,No,Bank Withdrawal,Yes,Yes
Churned,T508169,83,Westport,98595,46.88234,-124.1085,DSL,Yes,Male,7.232429,207.4754,131.29796733333333,No,Yes,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,Yes,No
Churned,T874752,52,Harbor Springs,49740,45.52448,-85.00071,DSL,Yes,Female,3.895892,225.1457,124.57716691666667,Yes,Yes,Yes,No,Month-to-month,Yes,Bank Withdrawal,Yes,Yes
Stayed,X189609,46,Elk Falls,67345,37.37753,-96.20238,,Yes,Male,2.440105,160.0122,45.52749616666667,No,Yes,Yes,Yes,One year,Yes,Bank Withdrawal,No,No
Stayed,X00601,27,Raritan,8869,40.57302,-74.64315,,Yes,Female,26.91021,210.1563,242.59762433333333,Yes,No,No,No,One year,Yes,Electronic Check,Yes,Yes
Stayed,P322668,50,Calumet,51009,42.94431,-95.55152,,Yes,Male,2.110607,104.9629,34.28233293333333,No,No,No,No,Month-to-month,Yes,Bank Withdrawal,No,Yes
Churned,D105017,47,Plainview,79072,34.17157,-101.7386,Fiber Optic,Yes,Female,11.62388,162.4526,117.93455325000001,Yes,Yes,No,No,Month-to-month,No,Electronic Check,No,Yes
Churned,T654164,27,Kleinfeltersville,17039,40.2907,-76.241,DSL,Yes,Female,9.932123,152.4579,144.56838333333334,No,Yes,Yes,No,Month-to-month,Yes,Bank Withdrawal,No,Yes
Stayed,T584418,73,Starkville,39759,33.43663,-88.82644,DSL,Yes,Female,21.06092,117.4392,193.06137975000001,No,No,No,No,One year,No,Electronic Check,No,Yes
Stayed,Z72807,59,Ewell,21824,37.98348,-76.03473,Fiber Optic,Yes,Female,12.13947,207.4811,131.26779916666666,Yes,Yes,Yes,No,Two Year,No,Mailed Check,No,Yes
Stayed,T495657,44,Syracuse,13290,43.07078,-76.17362,Fiber Optic,Yes,Female,6.192078,137.4392,65.00018778333333,No,No,No,No,Month-to-month,No,Bank Withdrawal,No,Yes
Stayed,P348821,69,Hinsdale,1235,42.42975,-73.07241,DSL,Yes,Male,10.52734,124.9607,116.19928133333333,No,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,J284155,65,Fulton,65251,38.8471,-91.97837,,Yes,Female,17.78769,149.989,152.82172541666668,Yes,No,No,No,Month-to-month,Yes,Credit Card,Yes,No
Stayed,B199888,40,Pe Ell,98572,46.5512,-123.3244,DSL,Yes,Female,18.59752,149.9447,188.68770099999998,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,Yes
Stayed,G325351,44,Benedict,68316,41.01777,-97.61811,DSL,Yes,Male,8.284386,117.4392,115.10041066666668,No,No,No,No,Two Year,No,Electronic Check,No,Yes
Stayed,Z398373,86,Reno,89523,39.52395,-119.9138,DSL,Yes,Male,21.47001,127.4738,195.2049164166667,No,Yes,Yes,No,Month-to-month,Yes,Credit Card,No,No
Stayed,W639994,48,Peak,29122,34.24012,-81.32538,Fiber Optic,Yes,Male,4.534691,169.9447,57.37669844166667,No,No,No,No,One year,Yes,Electronic Check,No,Yes
Churned,K37535,53,Flagstaff,86001,35.28949,-111.6377,DSL,Yes,Male,6.209949,197.484,128.15802316666665,Yes,Yes,Yes,No,Month-to-month,No,Credit Card,Yes,No
Stayed,M350158,21,Vesuvius,24483,37.81193,-79.22925,DSL,Yes,Male,9.724026,162.4833,138.28841283333333,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,No
Churned,A299711,23,Greenwood,32443,30.86671,-85.1153,Fiber Optic,Yes,Female,7.413447,257.6549,122.42135474999999,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed Check,Yes,Yes
Churned,M682351,25,Kingston,84743,38.17418,-112.1385,Fiber Optic,Yes,Male,8.514329,162.4827,105.82195208333333,Yes,No,Yes,No,Month-to-month,Yes,Credit Card,Yes,No
Churned,A77696,47,Dudley,31022,32.50647,-83.10983,DSL,Yes,Male,10.86482,197.484,156.45071716666666,Yes,Yes,Yes,No,Two Year,Yes,Electronic Check,Yes,No
Stayed,X973139,85,Warwick,31796,31.77857,-83.87306,,Yes,Male,22.11529,152.4884,183.39548116666666,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,Yes,No
Stayed,C155482,80,Capitan,88316,33.79594,-105.3189,Fiber Optic,Yes,Male,2.138612,157.4698,24.382157699999997,No,No,No,Yes,Month-to-month,No,Electronic Check,No,No
Churned,E238654,88,Startex,29377,34.92932,-82.09673,DSL,Yes,Male,2.771756,242.6106,106.18550649999999,No,Yes,No,No,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,J795176,69,Columbus,43215,39.96636,-83.01286,Fiber Optic,Yes,Male,12.31648,112.4551,95.658205,No,No,No,No,One year,Yes,Mailed Check,No,No
Stayed,E304383,19,Saint Paul,72760,35.83086,-93.70994,Fiber Optic,Yes,Male,10.33427,195.0062,115.63934074999999,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,No,No
Churned,U606571,41,San Antonio,78258,29.6337,-98.49605,,Yes,Male,9.742042,230.1344,137.29393675,No,Yes,No,No,One year,Yes,Bank Withdrawal,Yes,Yes
Churned,M48854,48,Selkirk,12158,42.54064,-73.82092,,Yes,Male,7.852216,197.6288,106.219916,No,Yes,No,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Churned,P449828,89,Stanton,51573,40.97948,-95.09532,Fiber Optic,Yes,Female,10.03423,240.1149,114.42084675,No,No,No,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Churned,P780728,33,Asbury,8802,40.67647,-75.02428,Fiber Optic,Yes,Male,2.93932,192.4404,68.67562469166667,No,Yes,No,No,Two Year,Yes,Credit Card,No,Yes
Churned,A525577,36,Roma,78584,26.57856,-98.98753,DSL,Yes,Female,1.20533,212.6415,99.40332033333334,No,No,Yes,Yes,Month-to-month,No,Mailed Check,Yes,Yes
Stayed,A506823,35,Tulsa,74128,36.14745,-95.85148,DSL,Yes,Female,6.893142,147.4564,104.21463966666666,No,Yes,No,No,Month-to-month,No,Bank Withdrawal,No,No
Stayed,Q472250,19,Cardinal,23025,37.41284,-76.3615,DSL,Yes,Male,10.42906,107.4958,136.55574625,Yes,No,Yes,No,Month-to-month,No,Credit Card,No,No
Stayed,C102532,80,Bloomfield,63825,36.9271,-89.94559,,Yes,Female,2.719751,184.9939,48.899227425,Yes,Yes,No,Yes,One year,No,Electronic Check,Yes,No
Churned,F478770,21,Ransom,60470,41.16897,-88.64107,,Yes,Female,12.674,139.9816,125.3410205,No,Yes,Yes,No,Month-to-month,Yes,Credit Card,No,Yes
Stayed,H100341,85,Agate,80101,39.39269,-104.0285,Fiber Optic,Yes,Female,5.446201,179.9656,49.141516491666664,No,Yes,No,Yes,Month-to-month,Yes,Bank Withdrawal,No,No
Churned,S970439,29,Danville,61834,40.1643,-87.63785,Fiber Optic,No,Male,14.26858,232.6228,161.48995299999999,Yes,Yes,No,No,Month-to-month,Yes,Mailed Check,Yes,Yes
Stayed,Z476597,53,Colrain,1340,42.68319,-72.71797,DSL,Yes,Male,9.738632,142.4713,135.1577875,No,No,Yes,Yes,One year,Yes,Mailed Check,No,Yes
Churned,S517271,18,Clam Gulch,99568,60.21181,-151.3961,Fiber Optic,Yes,Female,2.504861,252.624,75.07184339999999,No,No,No,Yes,Month-to-month,No,Electronic Check,Yes,Yes
Stayed,K105019,86,Cullen,23934,37.17387,-78.62197,Fiber Optic,Yes,Male,7.100883,169.9928,61.156091374999995,No,No,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,No,No
Churned,A366329,78,Lookout,25868,38.07198,-80.9596,Fiber Optic,Yes,Male,10.45843,197.4945,103.35097658333332,Yes,No,Yes,Yes,Month-to-month,No,Electronic Check,No,Yes
Churned,O821612,62,South Otselic,13155,42.65492,-75.78002,Fiber Optic,Yes,Male,21.42092,192.4404,176.68586241666665,No,Yes,No,No,Month-to-month,No,Electronic Check,No,Yes
Stayed,X556365,64,Cherryvale,67335,37.27467,-95.53669,DSL,Yes,Male,34.49234,94.97283,278.9077561666667,Yes,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,A687427,70,Collins,14034,42.49818,-78.8609,,Yes,Female,5.799375,187.656,81.53379085833333,No,No,Yes,No,One year,No,Mailed Check,Yes,Yes
Stayed,O969309,53,Big Pine,93513,37.11845,-118.1314,DSL,Yes,Female,6.072026,117.4392,96.179333,No,No,No,No,Month-to-month,Yes,Bank Withdrawal,No,Yes
Stayed,J141371,82,Buffalo,75831,31.46233,-96.01473,Fiber Optic,Yes,Female,14.36438,192.4705,120.49988741666665,No,No,Yes,No,Two Year,No,Mailed Check,Yes,No
Churned,O929944,58,Laredo,78040,27.51345,-99.50228,Fiber Optic,Yes,Male,2.017622,242.6326,68.07854551666667,Yes,No,No,No,Two Year,No,Mailed Check,Yes,Yes
Churned,N966024,54,Lockeford,95237,38.16164,-121.1499,DSL,Yes,Female,9.643609,210.1051,155.04537466666667,No,Yes,No,No,One year,No,Credit Card,Yes,Yes
Churned,K363312,60,Piru,93040,34.48181,-118.7924,Fiber Optic,Yes,Female,9.373591,220.1185,109.63222758333335,No,No,No,Yes,Month-to-month,No,Bank Withdrawal,Yes,Yes
Stayed,B266835,29,Liberty Center,46766,40.71204,-85.28477,Fiber Optic,Yes,Male,16.22349,169.9741,145.66389516666666,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,No,No
Stayed,X241691,76,Winter Haven,33884,27.98102,-81.67356,Fiber Optic,Yes,Male,1.481935,147.4421,27.941657425,No,No,No,No,One year,Yes,Bank Withdrawal,Yes,No
Stayed,A631325,81,Witherbee,12998,44.08463,-73.57899,,Yes,Male,14.8386,117.4858,119.81673391666668,No,No,Yes,No,Month-to-month,Yes,Mailed Check,No,Yes
Stayed,K682011,55,Watauga,57660,45.80336,-101.5681,DSL,Yes,Female,18.76373,139.9875,178.59914366666666,Yes,No,No,Yes,Month-to-month,No,Electronic Check,No,No
Stayed,Q377307,80,New Germany,55367,44.89504,-93.97722,DSL,Yes,Female,6.101406,92.45514,67.554463625,No,No,No,No,Month-to-month,No,Mailed Check,No,No
Churned,H108393,77,Clifton,7014,40.83149,-74.1355,Fiber Optic,Yes,Female,18.4468,275.1198,170.50761183333333,No,Yes,No,Yes,Month-to-month,No,Mailed Check,Yes,Yes
Churned,P355136,79,Orefield,18069,40.62594,-75.61738,DSL,Yes,Female,4.180338,124.9607,65.83702381666667,No,No,No,No,Month-to-month,No,Mailed Check,No,No
Stayed,H269415,66,Piasa,62079,39.11224,-90.14199,Fiber Optic,Yes,Male,9.548023,112.4551,87.83599458333333,No,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,W131154,27,Ravenwood,64479,40.35025,-94.66349,Fiber Optic,Yes,Female,2.664026,159.9349,48.25657476666667,No,Yes,No,No,One year,No,Credit Card,No,Yes
Stayed,H365334,86,Leota,56153,43.83313,-96.01097,Fiber Optic,Yes,Female,9.621889,182.497,85.25192308333332,Yes,Yes,Yes,No,One year,No,Credit Card,No,No
Stayed,M205175,88,Sicklerville,8081,39.73665,-74.97546,Fiber Optic,Yes,Male,11.09994,147.4421,92.9015895,No,No,No,No,One year,No,Mailed Check,Yes,No
Churned,I297007,34,Kimberly,54136,44.26826,-88.3389,Fiber Optic,Yes,Male,7.623523,242.6143,108.84370533333333,No,Yes,No,Yes,Month-to-month,No,Credit Card,Yes,Yes
Stayed,U413800,37,Ames,50014,42.04855,-93.69449,Fiber Optic,Yes,Female,12.7637,147.4738,112.96042075000001,No,Yes,Yes,No,Month-to-month,No,Mailed Check,No,No
Stayed,V297183,27,Maud,75567,33.31404,-94.31879,DSL,Yes,Male,3.115729,129.9483,89.94380816666667,No,No,No,Yes,One year,Yes,Credit Card,No,Yes
Churned,S773157,33,Roseburg,97470,43.22975,-123.2343,Fiber Optic,Yes,Female,31.44123,214.9663,255.75814725,No,Yes,Yes,No,Month-to-month,Yes,Electronic Check,Yes,No
Churned,J881798,19,Maywood,63454,39.92671,-91.64759,Fiber Optic,Yes,Female,9.213435,255.1417,129.43811908333333,Yes,No,No,Yes,Month-to-month,Yes,Mailed Check,Yes,Yes
Churned,S307330,86,Dryfork,26263,38.94899,-79.43727,Fiber Optic,No,Female,6.358996,242.6143,79.51535105,No,Yes,No,Yes,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,P79273,73,Las Vegas,89148,36.0588,-115.3104,Fiber Optic,Yes,Female,7.097053,124.9643,42.167844,No,No,No,Yes,Month-to-month,Yes,Bank Withdrawal,No,No
Churned,L341859,22,Campo,91906,32.65946,-116.4606,,Yes,Male,8.081693,230.1344,126.01721391666666,No,Yes,No,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,K561985,46,Kittredge,80457,39.64834,-105.291,DSL,No,Male,4.570915,197.4725,118.17816375,No,Yes,Yes,Yes,One year,No,Credit Card,No,Yes
Churned,C923364,44,Plymouth,62367,40.30522,-90.87611,Fiber Optic,Yes,Male,3.590398,267.6647,97.794708,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic Check,Yes,Yes
Churned,B981530,19,Dennison,44621,40.42752,-81.29587,Fiber Optic,Yes,Female,12.5247,204.961,129.58964858333334,Yes,Yes,No,No,Month-to-month,Yes,Mailed Check,Yes,No
Churned,U138054,74,Mammoth Cave,42259,37.24389,-86.15142,Fiber Optic,Yes,Male,5.257695,204.9634,85.53010883333333,No,Yes,Yes,No,Month-to-month,No,Credit Card,No,Yes
Stayed,V398451,86,Conklin,49403,43.13495,-85.8519,,Yes,Male,1.005104,114.9976,21.009512275000002,No,Yes,Yes,No,Two Year,Yes,Credit Card,No,No
Churned,R69161,85,Brownfield,4010,43.93305,-70.91671,Fiber Optic,Yes,Male,6.165028,194.9699,77.87860610833333,No,Yes,Yes,Yes,One year,Yes,Electronic Check,Yes,No
Churned,G584592,42,Kane,62054,39.20125,-90.34509,DSL,Yes,Female,20.66493,187.6094,218.05059183333333,No,No,No,No,Month-to-month,No,Bank Withdrawal,Yes,Yes
Stayed,N439567,81,Pilot Hill,95664,38.79899,-121.0507,DSL,Yes,Male,15.39326,132.466,160.15900025,Yes,No,No,Yes,One year,No,Credit Card,No,Yes
Stayed,A41212,37,Antoine,71922,34.02446,-93.41941,Fiber Optic,Yes,Female,8.752114,147.4738,98.39561133333332,No,Yes,Yes,No,Two Year,Yes,Mailed Check,No,No
Churned,S264134,62,Flaxville,59222,48.7042,-105.1453,,Yes,Male,9.882614,190.1599,133.01112316666666,Yes,No,No,Yes,Month-to-month,Yes,Credit Card,Yes,Yes
Churned,K669307,85,Dewittville,14728,42.26303,-79.41968,,No,Female,3.657847,197.6288,81.50755598333333,No,Yes,No,No,Month-to-month,No,Credit Card,Yes,Yes
Stayed,T933057,31,Mantee,39751,33.70516,-89.10515,DSL,Yes,Female,28.2824,137.4836,245.48882875,No,No,Yes,No,Month-to-month,No,Mailed Check,No,No
Stayed,W218282,27,Bonduel,54107,44.6982,-88.44737,Fiber Optic,Yes,Male,4.72236,169.9447,72.09191124166666,No,No,No,No,Two Year,No,Credit Card,No,Yes
Stayed,N819135,74,De Kalb,39328,32.74432,-88.70075,DSL,Yes,Female,8.386574,142.4526,122.91064425,Yes,Yes,No,No,Two Year,Yes,Electronic Check,No,Yes
Stayed,D287693,62,Earleton,32631,29.72433,-82.10133,DSL,Yes,Male,14.6317,104.9643,137.93598725,No,No,No,Yes,One year,Yes,Credit Card,No,No
Stayed,F515835,48,Laie,96762,21.62417,-157.9424,DSL,Yes,Female,14.55,184.9797,165.87492941666667,No,No,Yes,Yes,Two Year,Yes,Electronic Check,Yes,No
Stayed,V655125,73,Fort Wayne,46802,41.06794,-85.16312,,No,Male,10.90922,162.5299,122.76899775,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,No,No
Stayed,C501301,66,South Shore,41175,38.65134,-82.97228,DSL,Yes,Nonbinary,11.51439,140.0013,129.94490083333332,Yes,No,Yes,No,One year,Yes,Bank Withdrawal,No,No
Stayed,X664232,69,Dutton,35744,34.61216,-85.90672,DSL,Yes,Female,13.72584,127.4738,152.94104941666666,No,Yes,Yes,No,One year,No,Electronic Check,No,No
Stayed,L493737,40,Alliance,69301,42.12052,-102.8832,Fiber Optic,Yes,Male,1.302103,160.0013,42.60129976666666,Yes,No,Yes,No,Month-to-month,No,Bank Withdrawal,No,No
Churned,S109814,42,Verona,53593,42.98452,-89.57814,,Yes,Female,1.940789,142.4993,62.843890325,Yes,Yes,Yes,No,One year,No,Credit Card,No,Yes
Churned,V79432,75,Henderson,48841,43.11434,-84.237,Fiber Optic,Yes,Female,7.495947,169.9447,68.86390741666666,No,No,No,No,Month-to-month,No,Mailed Check,No,Yes
Churned,X534508,69,Alma,68920,40.15688,-99.33723,DSL,Yes,Male,15.88445,152.4579,177.65773950000002,No,Yes,Yes,No,Month-to-month,No,Electronic Check,No,Yes
Stayed,Z888916,33,Mount Rainier,20712,38.9431,-76.96526,Fiber Optic,Yes,Male,8.666281,157.4836,88.53063933333334,No,No,Yes,No,Two Year,Yes,Electronic Check,No,No
Churned,U699997,87,Anderson,35610,34.95098,-87.24209,Fiber Optic,Yes,Male,2.970609,194.9744,42.5934649,Yes,No,No,Yes,One year,Yes,Electronic Check,Yes,No
Stayed,L544824,57,Malone,12953,44.74094,-74.26329,Fiber Optic,Yes,Male,11.00328,179.9794,100.63247675000001,No,Yes,Yes,No,Two Year,No,Electronic Check,No,No
Stayed,G175682,56,Tyler,75702,32.36285,-95.31526,Fiber Optic,Yes,Male,5.21614,214.9663,84.95846533333334,No,Yes,Yes,No,Two Year,No,Electronic Check,Yes,No
Stayed,Q790953,55,Annandale,55302,45.24268,-94.11893,DSL,Yes,Female,8.813715,129.9621,118.88366983333333,No,No,Yes,No,One year,Yes,Electronic Check,No,Yes
Churned,K307153,28,Falls Church,22044,38.85971,-77.15559,Fiber Optic,Yes,Male,13.04025,255.1417,149.33420241666667,Yes,No,No,Yes,Month-to-month,Yes,Bank Withdrawal,Yes,Yes
