,Churn,Age,Income,Email,Contacts,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Female,Gender_Male,Gender_Nonbinary,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
2343,1,32,31534.3,11,1,1.835282,222.6792,1040.201495,0,0,1,0,1,0,1,0,0,0,0
2344,0,32,5365.64,16,0,14.76538,172.4579,1686.444218,0,1,0,0,0,1,0,1,0,0,0
2345,0,40,10986.24,7,0,14.95975,195.0062,1646.32071,1,0,0,0,1,0,1,0,0,0,0
2346,0,45,4280.65,11,0,8.487326,162.4526,1181.038508,0,1,0,1,0,0,0,0,0,1,0
2347,0,51,10684.8,17,0,16.25256,152.4555,2148.657258,0,1,0,0,1,0,0,0,1,0,0
2348,1,30,40410.46,11,0,17.4028,139.9349,2221.185633,1,0,0,0,0,1,0,0,0,0,1
2349,1,42,47987.84,14,0,5.850283,182.447,995.3738841,0,1,0,1,0,0,0,0,1,0,0
2350,0,75,59885.19,14,1,20.43277,184.9797,2441.738277,0,0,1,0,1,0,0,0,0,1,0
2351,1,82,60271.58,15,2,2.763224,197.4725,1151.98874,0,1,0,0,1,0,0,1,0,0,0
2353,1,66,81586.06,9,2,1.482474,159.9476,822.7908952,0,1,0,1,0,0,0,1,0,0,0
2354,0,55,34844.99,8,2,3.437502,157.4698,419.4107069,0,1,0,0,1,0,0,1,0,0,0
2356,0,49,64697.57,15,1,8.327722,124.9935,880.6292606,1,0,0,0,1,0,0,0,0,1,0
2357,0,68,15053.56,14,1,2.225465,144.9607,488.6462667,0,1,0,0,1,0,0,0,0,1,0
2358,0,23,116086.2,16,1,2.477945,172.4441,612.0541917,1,0,0,0,1,0,1,0,0,0,0
2359,0,50,49782.7,12,0,9.25848,147.5031,1149.144476,0,1,0,0,1,0,0,0,0,1,0
2361,1,85,15715.88,14,0,11.14615,220.1185,1317.291468,1,0,0,0,1,0,0,0,1,0,0
2362,0,68,34688.33,13,0,1.5183,127.482,315.1395676,0,1,0,0,0,1,0,1,0,0,0
2363,1,80,29367.86,17,1,14.80365,164.9647,2031.533699,0,1,0,0,1,0,1,0,0,0,0
2364,1,27,23438.89,11,2,2.734057,147.4713,639.7154381,0,1,0,0,0,1,1,0,0,0,0
2365,1,62,24908.78,17,3,10.17576,210.1518,1473.485303,0,1,0,0,1,0,0,0,0,0,1
2366,1,29,38009.71,15,2,1.582585,174.9699,950.7410569,1,0,0,0,0,1,0,0,0,1,0
2367,1,40,27403.44,18,2,9.38329,235.1591,1542.3033,1,0,0,0,0,1,0,0,0,0,1
2368,0,67,11720.58,8,0,10.85537,222.65,1446.937317,1,0,0,1,0,0,0,0,0,0,1
2369,1,66,49271.35,13,2,7.400769,220.1149,1553.818731,1,0,0,0,1,0,0,1,0,0,0
2370,1,36,64284.53,7,0,6.84336,137.4698,1184.335827,1,0,0,1,0,0,0,0,1,0,0
2371,1,24,46676.42,12,0,3.290431,242.6143,1045.435988,0,1,0,1,0,0,0,0,0,0,1
2372,0,89,9532.02,12,0,14.59541,192.4885,1493.681751,0,1,0,1,0,0,0,1,0,0,0
2373,1,89,14428.38,15,2,8.882682,172.4705,1531.239282,0,1,0,0,1,0,0,0,1,0,0
2374,1,32,90075.68,13,1,23.16242,142.4713,2698.307074,0,1,0,1,0,0,0,0,0,0,1
2375,0,82,38069.49,10,0,2.590677,149.9483,325.5857485,0,0,1,0,0,1,1,0,0,0,0
2376,0,55,10263.33,6,1,5.59356,159.9942,867.3610228,0,1,0,0,1,0,1,0,0,0,0
2377,1,19,43839.96,14,2,9.933523,220.1149,1853.873709,1,0,0,1,0,0,0,0,0,1,0
2378,1,47,38886.05,18,2,2.992589,104.9643,812.2973605,0,1,0,1,0,0,0,0,0,1,0
2379,1,48,26524.78,11,1,19.57075,179.9794,1939.097667,0,1,0,0,0,1,0,1,0,0,0
2380,0,72,64719.02,12,0,16.68618,127.4887,1617.794287,0,1,0,0,0,1,1,0,0,0,0
2381,1,67,31935.51,14,1,7.749595,129.9598,1253.992994,1,0,0,0,1,0,1,0,0,0,0
2382,0,57,47060.9,20,3,9.713544,137.4392,1103.759867,0,1,0,0,0,1,0,0,1,0,0
2383,0,84,23031.18,7,1,9.288851,147.5031,896.304005,1,0,0,0,1,0,0,0,0,0,1
2384,0,72,7079.02,11,1,14.21143,139.9349,1813.71251,0,0,1,1,0,0,0,0,1,0,0
2385,1,36,38883.92,6,2,12.26499,172.4567,1757.468385,1,0,0,1,0,0,0,0,1,0,0
2386,0,44,23066.29,12,0,2.096411,114.9728,293.0174607,1,0,0,0,0,1,0,0,0,1,0
2387,0,65,30013.52,6,3,14.76922,204.9634,1849.738644,1,0,0,1,0,0,0,1,0,0,0
2388,0,58,37869.23,9,1,9.388962,107.482,1262.469988,1,0,0,1,0,0,0,0,0,1,0
2389,1,28,57329.53,14,0,2.061636,172.4742,598.858359,0,1,0,0,0,1,0,1,0,0,0
2390,0,37,8408.2,13,3,2.687062,179.9656,490.2102038,1,0,0,0,0,1,0,0,1,0,0
2391,1,26,56488.39,17,0,1.854011,255.1417,881.9915619,0,1,0,0,1,0,0,0,0,0,1
2392,0,67,30806.08,17,0,6.233177,114.9509,988.8476688,1,0,0,0,1,0,0,0,1,0,0
2393,1,30,12245.9,9,3,11.36938,225.1457,2257.255977,0,1,0,0,1,0,0,0,0,0,1
2394,0,20,77894.5,9,2,5.533288,162.497,1400.182241,0,1,0,1,0,0,0,0,0,0,1
2395,1,39,65472.96,6,1,10.18679,210.1051,1923.446501,1,0,0,0,0,1,0,0,1,0,0
2396,0,78,21708.36,15,2,5.857544,190.1737,1140.769093,0,1,0,0,0,1,1,0,0,0,0
2397,0,79,5523.04,13,0,4.348554,174.9755,815.588724,0,1,0,1,0,0,0,1,0,0,0
2399,0,83,31299.73,14,2,15.07508,157.4836,1279.70353,1,0,0,0,1,0,0,0,0,0,1
2400,1,54,25584.35,17,1,4.235635,210.127,970.6301192,0,1,0,0,0,1,0,0,1,0,0
2401,0,34,56693.87,9,0,4.323297,117.4392,1058.643568,0,1,0,1,0,0,1,0,0,0,0
2402,0,76,24729.42,16,0,5.792794,129.9621,1110.224942,1,0,0,0,0,1,0,0,1,0,0
2403,1,59,7614.82,13,1,3.919919,187.656,969.0951508,0,1,0,0,0,1,1,0,0,0,0
2404,0,73,26231.41,8,2,13.67733,152.4798,1427.811261,1,0,0,0,1,0,1,0,0,0,0
2405,1,63,37853.52,15,0,1.813049,192.4404,571.8948363,0,1,0,1,0,0,0,0,1,0,0
2406,0,64,58347.69,8,1,4.867834,144.9607,718.2708269,0,1,0,1,0,0,0,0,1,0,0
2407,0,30,58912.81,15,1,17.76511,162.4818,2000.801151,0,1,0,0,1,0,1,0,0,0,0
2408,0,74,6703.29,9,2,19.14395,112.4844,1649.813925,1,0,0,0,1,0,0,0,1,0,0
2409,1,59,8549.54,12,3,15.41637,187.6094,2147.084163,0,1,0,0,0,1,1,0,0,0,0
2410,1,19,4200.47,9,0,3.978662,257.6513,1790.477112,0,1,0,0,1,0,0,0,0,1,0
2411,0,60,3850.53,11,1,6.452058,159.9794,1361.469601,0,1,0,0,1,0,0,0,0,0,1
2412,0,35,18575.29,14,1,10.55177,152.5022,1436.441637,0,1,0,1,0,0,0,0,0,0,1
2413,0,54,39012.26,13,1,13.87203,159.9656,1702.870167,1,0,0,0,0,1,0,0,1,0,0
2414,1,70,27755.77,9,1,15.98627,230.1051,1868.995632,0,1,0,0,0,1,0,0,1,0,0
2415,0,68,98298.22,13,0,8.440774,114.9838,839.5696843,0,1,0,0,0,1,0,1,0,0,0
2416,1,23,32253.8,6,1,5.706255,127.4887,878.7758477,0,1,0,0,1,0,0,1,0,0,0
2417,1,23,47956.52,12,0,11.63009,275.1198,1687.100467,0,0,1,0,0,1,1,0,0,0,0
2418,1,72,35534.12,8,1,6.364903,184.9634,1352.42705,0,1,0,0,0,1,0,1,0,0,0
2419,0,50,46804.82,9,1,9.119628,152.4884,1076.021746,1,0,0,1,0,0,0,0,0,0,1
2420,0,31,57226.99,7,2,10.55912,127.482,1064.163449,1,0,0,1,0,0,0,0,1,0,0
2421,1,43,34508.61,15,0,11.11794,194.9581,1505.877788,0,1,0,0,0,1,0,0,1,0,0
2422,1,18,43660.61,8,0,2.96972,164.967,1444.44469,1,0,0,0,0,1,0,0,0,0,1
2423,0,25,8461.71,7,2,6.617173,159.983,916.275075,0,1,0,0,0,1,0,0,0,1,0
2424,1,65,15264.99,18,2,3.664542,127.4421,963.6972905,0,1,0,0,1,0,0,0,1,0,0
2425,1,61,78456.37,14,1,14.10183,237.6549,2353.047822,0,1,0,0,1,0,1,0,0,0,0
2426,0,87,26944.14,11,0,13.20294,112.4551,1038.379263,0,1,0,0,0,1,1,0,0,0,0
2427,0,62,28435.83,7,2,13.12966,152.4555,1832.163914,0,0,1,1,0,0,1,0,0,0,0
2428,0,89,64651.67,11,0,15.07394,220.1149,2168.702608,1,0,0,0,0,1,0,1,0,0,0
2429,1,25,21196.66,11,1,20.5514,179.9476,2023.901526,1,0,0,1,0,0,0,0,0,0,1
2430,1,61,41959.76,15,1,1.704751,172.4567,964.1421939,1,0,0,1,0,0,0,0,0,1,0
2431,0,28,29743.38,10,1,11.13625,139.9875,1606.733876,1,0,0,0,0,1,0,1,0,0,0
2432,0,76,62190.11,15,1,5.802984,159.9794,1163.473611,0,1,0,0,0,1,0,0,0,1,0
2433,1,34,27766.98,14,0,7.948145,164.9647,1559.056164,0,1,0,1,0,0,0,1,0,0,0
2434,0,23,30756.71,10,0,12.0068,157.4836,1338.084542,0,1,0,0,0,1,0,0,1,0,0
2435,1,24,55663.41,10,1,20.22191,200.1185,2643.645671,1,0,0,0,1,0,0,0,1,0,0
2436,1,54,79846.9,6,1,1.932155,182.4538,552.2795704,0,1,0,0,1,0,0,1,0,0,0
2437,1,69,27643.15,9,0,19.93923,242.6573,2336.999053,1,0,0,1,0,0,0,1,0,0,0
2438,1,80,44078.45,11,1,5.620998,139.965,1077.685443,1,0,0,0,1,0,0,1,0,0,0
2439,1,30,64027.82,11,1,6.446079,169.9447,918.6663119,1,0,0,0,0,1,0,1,0,0,0
2440,0,54,8996.2,4,2,7.633753,184.9785,1227.405249,0,1,0,0,0,1,0,0,1,0,0
2441,1,35,19510.49,13,0,6.582225,149.9776,886.9671382,1,0,0,0,0,1,0,1,0,0,0
2442,1,26,43467.62,13,0,2.420905,222.6281,1585.087297,0,1,0,0,1,0,0,0,0,1,0
2443,1,19,59419.82,15,0,2.608423,222.6326,1328.874126,1,0,0,0,0,1,1,0,0,0,0
2444,1,73,35143.78,10,1,9.248419,242.6106,1792.520072,0,1,0,0,1,0,0,0,0,1,0
2445,0,29,50968.3,7,0,1.652127,179.9476,462.2211376,1,0,0,1,0,0,0,0,1,0,0
2446,1,57,35587.78,12,0,2.077466,235.1372,1244.139414,0,1,0,1,0,0,0,0,0,1,0
2447,1,82,46121.72,14,1,19.06753,262.6106,2215.644479,0,1,0,0,0,1,0,0,1,0,0
2448,0,32,108839.1,13,0,2.12851,117.4872,1009.028786,1,0,0,0,1,0,1,0,0,0,0
2449,0,71,18975.18,9,1,13.46686,204.9797,1382.061516,1,0,0,1,0,0,0,0,0,1,0
2450,0,22,53008.8,14,1,1.805094,92.5018,505.1435902,1,0,0,0,0,1,0,0,0,1,0
2451,1,26,76411.65,10,2,5.886238,212.6695,1391.330245,1,0,0,0,0,1,0,0,0,0,1
2452,1,76,21542.79,11,1,4.336113,139.9349,1046.765683,0,1,0,0,0,1,0,0,0,0,1
2453,0,28,24072.56,11,0,5.395611,230.1051,1122.653549,1,0,0,0,0,1,0,0,0,1,0
2454,1,24,54215.89,12,0,2.930277,242.6143,868.2420268,0,0,1,0,1,0,0,1,0,0,0
2455,0,55,45830.71,13,2,5.23657,162.497,1322.686843,0,1,0,0,1,0,0,0,0,1,0
2456,1,79,20415.05,8,1,1.293544,129.9483,712.4768186,1,0,0,1,0,0,0,0,0,0,1
2457,1,76,28911.98,13,0,1.76478,139.965,826.331106,0,1,0,0,0,1,0,0,1,0,0
2458,1,55,32193.76,12,0,15.4459,182.4433,1983.907992,1,0,0,1,0,0,0,0,0,1,0
2459,0,73,22663.77,11,1,16.56317,127.4601,1881.485804,1,0,0,0,0,1,0,1,0,0,0
2460,1,79,43925.68,8,2,8.939477,154.9755,1588.984136,1,0,0,1,0,0,1,0,0,0,0
2461,0,78,18521.02,11,1,5.9717,152.4579,1290.155524,0,1,0,1,0,0,0,0,0,1,0
2462,0,23,68335.57,9,1,26.15019,134.9509,2320.785912,1,0,0,0,0,1,0,0,0,0,1
2463,0,49,48414.97,15,1,17.84058,140.0013,2373.467756,0,1,0,0,0,1,0,0,1,0,0
2464,0,32,16170.08,11,1,11.49687,112.4844,1068.577042,1,0,0,0,0,1,0,0,1,0,0
2465,1,41,58940.98,10,2,3.761061,197.4702,1151.905186,1,0,0,0,1,0,0,0,0,0,1
2466,0,30,19498.34,11,0,16.39747,129.9621,2207.805016,0,1,0,0,1,0,0,0,0,0,1
2467,0,37,69988.77,18,0,11.61284,197.4702,1839.162665,1,0,0,1,0,0,0,0,1,0,0
2469,1,55,21594.91,6,1,13.85176,192.4404,1584.550026,0,1,0,0,1,0,0,1,0,0,0
2470,0,56,31529.9,11,1,18.8572,137.4684,1819.57724,1,0,0,0,1,0,0,0,0,1,0
2471,0,43,35706.95,11,1,10.08697,139.9512,1627.959422,0,1,0,1,0,0,0,0,0,1,0
2472,1,57,25408.07,14,0,1.895979,152.5022,716.6438092,0,1,0,0,1,0,0,1,0,0,0
2473,1,74,29602.2,12,2,2.446064,194.9525,1066.183659,0,1,0,1,0,0,0,1,0,0,0
2474,1,83,37471.31,8,1,2.464275,174.9768,1030.224777,0,1,0,1,0,0,0,0,0,0,1
2475,1,43,5923.37,14,2,14.80349,192.4705,1661.346466,0,1,0,1,0,0,1,0,0,0,0
2476,1,52,30227.9,19,2,8.040278,182.49,1058.595152,1,0,0,0,0,1,1,0,0,0,0
2477,0,54,108135.1,14,0,6.453124,149.9621,792.1819969,1,0,0,1,0,0,0,1,0,0,0
2478,1,74,75295.21,7,0,20.13722,217.484,2083.650225,1,0,0,1,0,0,0,0,0,1,0
2480,1,28,78472.21,12,2,16.04377,132.466,2062.862632,0,0,1,1,0,0,0,0,1,0,0
2481,0,43,31294.84,11,2,7.42363,147.4713,950.7941169,1,0,0,0,1,0,0,0,0,1,0
2482,0,20,33348.43,9,1,20.87424,117.4392,2497.717707,0,0,1,0,1,0,0,0,0,1,0
2483,0,64,53517.12,16,1,14.44636,202.4433,1572.076515,0,1,0,0,0,1,0,1,0,0,0
2484,0,87,58015.78,12,1,9.000396,140.0013,1462.964796,0,1,0,0,0,1,0,0,1,0,0
2485,0,32,90699.09,19,2,7.194779,162.4676,1457.580613,0,1,0,0,1,0,0,0,0,1,0
2486,1,84,76925.67,12,0,2.919931,142.4713,899.976724,0,1,0,1,0,0,0,0,1,0,0
2487,1,88,27140.05,6,1,12.86551,255.1198,1966.201755,1,0,0,0,0,1,0,1,0,0,0
2488,0,18,104480.4,12,0,18.8098,275.1336,2596.374524,1,0,0,1,0,0,0,1,0,0,0
2489,1,59,81491.12,12,1,15.92001,200.1185,2223.458561,0,1,0,1,0,0,0,0,0,0,1
2490,1,29,33192.8,10,1,4.85088,200.1652,1131.789188,1,0,0,0,0,1,0,0,0,0,1
2491,1,50,40719.95,15,0,4.847411,147.4738,602.6894614,1,0,0,0,1,0,0,0,0,0,1
2492,1,29,42866.35,11,0,2.758575,232.6415,929.5655793,1,0,0,0,1,0,0,0,0,0,1
2493,0,40,35939.16,8,1,6.116652,127.4601,1123.647592,0,1,0,0,1,0,0,0,1,0,0
2494,1,46,14709.22,15,0,1.757261,194.9581,589.6405069,1,0,0,0,1,0,0,0,1,0,0
2495,1,54,101534.0,14,1,16.87028,210.1051,2329.543371,1,0,0,1,0,0,0,1,0,0,0
2496,0,48,28100.13,14,0,16.66123,179.9476,1742.811202,0,1,0,0,1,0,1,0,0,0,0
2497,0,62,55888.81,9,1,12.61471,154.9755,2007.430866,1,0,0,0,1,0,0,0,0,1,0
2498,0,85,24604.91,14,3,5.714937,182.447,750.9484926,0,1,0,0,1,0,0,0,0,0,1
2499,1,81,8137.46,4,0,2.301772,222.6281,1224.80823,1,0,0,1,0,0,1,0,0,0,0
2500,0,60,36643.74,11,3,3.627104,137.4686,459.9710645,1,0,0,1,0,0,0,1,0,0,0
2501,0,56,24503.85,12,3,12.00909,152.5104,1610.027119,1,0,0,1,0,0,0,0,0,0,1
2502,0,19,7332.51,8,3,24.14282,162.4713,2391.497324,1,0,0,0,0,1,0,0,0,0,1
2503,0,75,14741.19,10,1,19.14656,169.9447,1811.777309,1,0,0,0,1,0,0,0,1,0,0
2504,0,82,51673.68,14,0,22.14611,162.4713,2113.691713,1,0,0,1,0,0,0,0,1,0,0
2505,0,66,29958.36,15,0,5.585004,162.4827,936.2693881,1,0,0,0,1,0,0,0,0,1,0
2506,0,36,33929.5,12,1,8.940085,182.4676,1204.76304,0,1,0,0,1,0,0,0,1,0,0
2507,0,26,5782.82,12,0,17.82124,119.9568,2296.853164,0,1,0,0,0,1,1,0,0,0,0
2508,0,77,62989.06,9,1,27.4563,162.447,2859.041314,1,0,0,1,0,0,0,1,0,0,0
2509,0,19,47245.51,14,0,8.522053,182.4833,1123.252119,0,1,0,0,0,1,0,0,1,0,0
2510,0,43,35261.47,15,1,8.386909,147.4601,834.8359967,1,0,0,0,0,1,1,0,0,0,0
2511,1,31,53116.06,15,0,10.52249,159.9349,1256.923905,0,1,0,0,0,1,0,0,0,0,1
2512,1,27,32014.25,13,1,9.836216,164.967,1700.500703,1,0,0,0,0,1,0,1,0,0,0
2513,1,40,18846.03,12,1,10.85169,194.9663,1864.932987,1,0,0,0,1,0,0,0,0,0,1
2514,1,36,26639.43,12,0,8.973181,240.1149,1367.523632,1,0,0,1,0,0,0,0,1,0,0
2515,0,64,17126.28,9,0,14.04801,160.0013,1507.684892,0,1,0,1,0,0,0,0,0,0,1
2516,1,80,31155.68,13,1,14.17599,242.6326,1663.204506,1,0,0,0,0,1,0,0,1,0,0
2517,1,41,17089.71,13,3,8.619877,200.1323,1687.301468,1,0,0,0,0,1,0,1,0,0,0
2518,1,32,67354.4,10,2,17.91527,149.9447,2281.632997,0,1,0,0,0,1,0,1,0,0,0
2519,0,18,43415.81,18,1,8.113307,149.9776,1115.211468,0,1,0,1,0,0,0,1,0,0,0
2520,1,23,31697.79,12,0,12.52502,207.4754,2267.526558,0,1,0,1,0,0,0,0,0,1,0
2521,0,57,57549.87,9,0,9.303687,172.4705,1547.513225,0,1,0,0,0,1,0,0,0,0,1
2522,1,76,14876.32,12,1,3.840589,159.9656,808.7858345,1,0,0,0,0,1,0,0,0,1,0
2523,1,80,16419.87,14,1,5.142628,232.6707,1045.919275,0,1,0,0,0,1,0,1,0,0,0
2524,1,47,21028.18,10,0,2.067128,255.1555,864.371328,1,0,0,0,0,1,1,0,0,0,0
2525,0,22,901.21,15,1,18.96848,179.9656,1811.884356,1,0,0,0,0,1,1,0,0,0,0
2526,1,74,71373.4,11,1,2.589165,252.624,662.5967184,1,0,0,1,0,0,0,0,0,1,0
2527,0,30,90664.75,11,1,2.362663,112.4551,254.7465501,1,0,0,0,0,1,0,1,0,0,0
2528,0,33,23553.75,14,0,5.585807,184.9785,1036.098256,0,1,0,1,0,0,0,0,0,0,1
2529,1,67,25340.62,10,0,16.81789,142.4689,2062.922234,1,0,0,0,0,1,0,0,0,0,1
2530,1,70,38566.88,8,0,18.529,255.1336,2600.878739,1,0,0,0,0,1,0,0,1,0,0
2531,1,84,55179.21,9,1,14.39213,190.1737,1765.073078,0,0,1,1,0,0,0,0,0,0,1
2532,1,39,39328.19,16,0,8.457034,220.1323,1498.783318,0,1,0,0,1,0,0,0,0,0,1
2533,0,53,27800.88,10,0,9.24589,79.97886,804.9040342,1,0,0,0,1,0,0,1,0,0,0
2534,1,74,20773.28,13,1,1.413033,162.447,950.4411542,1,0,0,0,0,1,0,0,1,0,0
2535,1,73,62362.09,12,1,3.680185,137.4392,587.7258611,0,1,0,0,1,0,0,0,1,0,0
2536,0,42,34835.04,11,1,16.82081,147.4421,1559.752741,1,0,0,0,0,1,0,0,0,0,1
2537,1,64,23000.55,10,1,1.025579,184.9853,570.4516207,0,1,0,0,0,1,0,0,0,0,1
2538,0,55,13683.98,14,2,15.02441,104.9629,1406.070492,1,0,0,1,0,0,1,0,0,0,0
2539,0,48,20236.81,10,0,2.440244,179.9656,485.4228279,0,1,0,1,0,0,0,1,0,0,0
2540,0,24,40019.17,16,1,7.409027,127.4738,1280.53691,1,0,0,0,0,1,0,0,1,0,0
2541,1,62,28664.45,9,0,3.148665,149.9378,1025.253482,0,1,0,1,0,0,0,0,0,1,0
2542,0,74,22793.73,13,0,29.62966,207.4811,2913.842578,0,1,0,0,0,1,1,0,0,0,0
2543,1,54,20985.69,7,1,4.044209,245.132,991.6890153,0,1,0,1,0,0,0,0,0,1,0
2544,0,62,10072.69,12,2,22.73656,182.497,2227.799509,0,1,0,0,1,0,0,0,0,0,1
2545,1,62,20613.16,13,1,2.917886,132.466,945.7273128,1,0,0,1,0,0,0,1,0,0,0
2546,0,18,56002.38,14,2,13.08213,172.4579,1655.992508,0,1,0,1,0,0,0,0,0,0,1
2547,1,42,24372.17,12,0,1.740144,242.6573,981.3822842,0,1,0,0,0,1,0,0,0,0,1
2548,1,67,59010.69,10,1,9.470798,242.6326,1398.131991,0,1,0,1,0,0,0,1,0,0,0
2549,0,51,46199.89,11,0,2.476217,147.4783,373.1383878,1,0,0,1,0,0,0,0,0,1,0
2550,0,23,17306.82,12,0,9.05316,172.4733,1284.333326,1,0,0,0,1,0,0,0,0,0,1
2551,0,52,8257.65,15,1,10.86199,155.0084,1364.293464,1,0,0,0,1,0,0,0,0,1,0
2552,1,63,45016.56,10,2,7.990345,222.6143,1654.594921,0,1,0,1,0,0,0,1,0,0,0
2553,1,61,50375.2,10,0,1.500126,232.6415,676.2344842,0,1,0,0,0,1,0,0,1,0,0
2554,1,88,111592.0,14,1,6.732509,202.6829,1153.214047,0,1,0,0,1,0,0,0,1,0,0
2555,1,54,37928.26,13,0,1.442102,222.6792,837.2614393,0,1,0,0,1,0,0,0,0,1,0
2556,0,27,40826.44,15,0,10.89683,147.4421,1246.67277,1,0,0,0,0,1,0,0,0,1,0
2557,0,49,25770.44,15,2,10.69505,137.4698,1364.959051,1,0,0,1,0,0,1,0,0,0,0
2558,1,46,49535.29,18,0,6.905862,199.9902,1606.823213,1,0,0,0,0,1,0,1,0,0,0
2559,0,35,14113.73,6,1,22.31932,152.4952,2343.988024,1,0,0,0,0,1,1,0,0,0,0
2560,1,58,63348.18,12,0,4.984918,172.4705,1108.077901,1,0,0,0,1,0,0,0,1,0,0
2561,1,30,17104.77,11,2,10.45497,139.9861,1307.834074,0,1,0,0,1,0,0,0,0,0,1
2562,0,67,23481.88,12,0,18.81683,184.9647,1907.20649,1,0,0,0,0,1,1,0,0,0,0
2563,0,35,20613.38,7,3,18.01018,167.4564,1686.417922,1,0,0,0,0,1,0,1,0,0,0
2565,0,87,17100.24,10,0,9.817033,127.4887,954.2700173,1,0,0,0,0,1,0,1,0,0,0
2566,1,55,31492.57,9,0,7.437784,230.1051,1170.676993,1,0,0,0,1,0,0,0,0,0,1
2567,0,54,12652.67,14,2,1.280324,139.9568,436.2297665,0,1,0,1,0,0,0,1,0,0,0
2568,1,72,19685.04,12,0,13.43811,174.9768,1965.462483,0,1,0,0,1,0,0,0,0,1,0
2569,0,81,65315.4,12,0,3.765838,137.4686,494.8412692,1,0,0,0,1,0,0,0,0,0,1
2571,0,28,8414.55,6,2,1.798433,179.9476,528.989098,0,1,0,1,0,0,1,0,0,0,0
2572,0,18,4397.39,12,1,7.35817,182.447,961.4048126,1,0,0,0,0,1,0,0,1,0,0
2573,1,73,27105.8,11,0,7.744129,167.4564,720.6519058,1,0,0,0,0,1,0,1,0,0,0
2574,0,76,20552.64,11,0,16.79677,139.9792,1820.926895,0,1,0,0,0,1,1,0,0,0,0
2575,0,20,12188.82,10,1,1.311693,152.466,530.0519539,0,0,1,1,0,0,1,0,0,0,0
2576,1,61,24625.37,12,2,6.960522,162.4676,1466.444336,0,1,0,0,1,0,0,0,0,1,0
2577,1,61,7418.73,9,1,5.525134,277.6513,1288.15613,1,0,0,0,1,0,0,0,1,0,0
2578,1,85,25696.67,10,0,10.29048,194.9663,1815.26546,0,1,0,1,0,0,0,0,0,0,1
2579,0,48,26594.83,16,3,18.32904,162.447,2206.253895,1,0,0,0,1,0,0,0,1,0,0
2580,1,82,24431.39,16,2,1.794202,174.9768,917.029715,0,1,0,0,0,1,0,1,0,0,0
2581,0,24,67833.88,12,2,16.38978,142.5007,2095.926619,1,0,0,1,0,0,0,0,0,1,0
2582,0,59,39258.2,14,1,22.34478,194.9744,2231.25397,1,0,0,1,0,0,0,0,0,1,0
2583,1,55,51872.86,16,1,12.91538,217.4702,1524.881001,0,1,0,0,0,1,0,0,0,1,0
2584,1,54,41212.98,16,2,11.59627,202.6362,1929.992785,0,1,0,0,0,1,0,1,0,0,0
2585,0,82,38585.6,9,2,15.2121,167.4564,1508.478673,0,1,0,0,1,0,0,1,0,0,0
2586,1,42,20896.26,14,1,3.771607,207.4974,1117.284921,0,1,0,1,0,0,0,0,1,0,0
2587,0,41,60239.95,6,1,11.64744,162.4827,1381.77131,0,1,0,0,0,1,0,0,1,0,0
2588,0,34,47017.43,14,1,25.72493,124.9781,2354.102724,0,1,0,0,0,1,1,0,0,0,0
2589,1,34,11250.31,12,1,1.393262,240.1149,722.2139832,1,0,0,1,0,0,1,0,0,0,0
2590,1,81,70435.61,11,1,12.173,149.9447,1619.686288,0,1,0,0,1,0,1,0,0,0,0
2591,0,53,12861.54,16,1,8.909806,139.9875,1342.337702,1,0,0,0,0,1,0,1,0,0,0
2592,0,88,40879.22,19,1,10.48608,112.4551,874.0562063,0,1,0,0,1,0,0,0,0,1,0
2593,0,23,44462.77,10,1,19.26465,104.9643,2203.565459,1,0,0,0,0,1,1,0,0,0,0
2594,1,67,31614.26,14,1,6.24751,175.1331,986.8685971,0,1,0,0,1,0,0,0,0,0,1
2595,0,21,40895.64,9,1,9.063713,92.5018,1031.540479,0,1,0,0,0,1,0,0,0,1,0
2596,1,68,20306.89,16,1,10.02603,162.4937,1183.503581,0,1,0,0,0,1,0,0,1,0,0
2597,1,44,61478.9,15,0,28.22989,139.965,3068.956506,0,1,0,1,0,0,1,0,0,0,0
2598,0,47,81376.2,5,3,7.617535,159.9656,1326.411799,0,1,0,0,1,0,0,0,0,1,0
2599,0,58,46435.57,10,0,20.58561,140.0049,2005.474189,1,0,0,1,0,0,1,0,0,0,0
2600,0,75,40402.71,14,0,12.359,159.9794,1827.076857,0,1,0,1,0,0,0,1,0,0,0
2601,0,26,11476.29,6,0,8.437873,82.49655,923.1400229,0,1,0,1,0,0,0,0,0,0,1
2602,1,30,9336.09,15,1,14.01692,207.4754,2099.82555,1,0,0,0,1,0,0,1,0,0,0
2603,0,53,28954.2,16,1,1.506136,159.9349,460.5286853,1,0,0,0,0,1,0,0,1,0,0
2605,0,88,71113.67,10,0,4.148103,124.9781,296.0266799,1,0,0,0,0,1,0,0,1,0,0
2606,1,42,46183.09,10,0,8.867664,252.6378,1362.782508,1,0,0,0,0,1,0,0,0,1,0
2607,1,51,90253.73,7,1,6.663036,162.447,1292.032339,0,1,0,1,0,0,0,0,1,0,0
2608,0,68,57292.08,10,0,1.563383,124.9607,673.250968,1,0,0,1,0,0,0,0,0,0,1
